role_id,position_description_id,legacy_mapping_pd_id,mapping_rank,mapping_code,mapping_name,mapping_level,mapping_validated,validation_notes,framework_code_valid
f2c00aae-668e-53b5-9b11-9548065783b4,505,10656,1,1014008001,RECRUITMENT (SPEC),Specialisation,Yes,,1
5f94443e-b2d2-5427-b9e0-f0ca8e14bffc,506,10659,1,1014010003,INJURY MANAGEMENT,Specialisation,Yes,,1
15803570-f8e5-5d11-b769-70f2f245c455,507,10660,1,1000002000,REPORTING (SUB),Sub-family,Yes,,1
6293fe70-aa3c-5377-a00f-6e9222dd9417,508,10661,1,1015001001,ACCOMMODATION,Specialisation,Yes,,1
20a1b247-61bf-58b6-9b24-876bf0b5327a,509,10663,1,1000001000,ANALYTICS,Sub-family,Yes,,1
20a1b247-61bf-58b6-9b24-876bf0b5327a,509,10663,2,1000002000,REPORTING (SUB),Sub-family,Yes,,1
d5c2fbb9-08d5-5c85-8a1c-15350ed860ee,510,10664,1,1017003001,PROCUREMENT OPERATIONS MANAGEMENT AND SUPPORT,Specialisation,Yes,,1
3a3a91dd-d349-5d6a-87f6-b578cd722146,511,10665,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
e7e5d234-c6e3-5bde-8c84-47cf50bd0604,512,10666,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
1ce5513f-b929-5e8b-8771-923698af17dc,513,10667,1,1028002001,TEACHING AND ASSESSMENT,Specialisation,Yes,,1
30ddc19e-958f-5a3b-87b5-692ee09b6acf,514,10669,1,1015002003,INFRASTRUCTURE PROGRAM DESIGN,Specialisation,Yes,,1
c7792283-03c7-5976-95f4-42577fb14e53,515,10671,1,1030002003,DATA GOVERNANCE AND MASTER DATA MANAGEMENT,Specialisation,,,1
e6d8e218-a04a-514f-ad9a-4a8566cd3844,516,10672,1,1014010004,WHS ADVISORY/OPERATIONS,Specialisation,Yes,,1
15192c6a-d2e0-5927-8b27-dd326310d875,517,10673,1,1030005001,DATABASE ADMINISTRATION,Specialisation,,,1
cd13f30a-62ac-548b-9f6c-1944c822d894,518,10674,1,1023003002,STUDENT RECRUITMENT (INTERNATIONAL),Specialisation,Yes,,1
cd13f30a-62ac-548b-9f6c-1944c822d894,518,10674,2,1022005000,INTERNATIONAL ENGAGEMENT,Sub-family,Yes,,1
c2f64016-5099-5ff1-92a3-d1e3ef2a3264,519,10675,1,1030002001,BUSINESS INTELLIGENCE (BI) DEVELOPMENT,Specialisation,,,1
e5167152-518b-58c1-8106-b0f3d0a9cba3,520,10676,1,1029001001,FINANCIAL ACCOUNTING,Specialisation,Yes,,1
e5167152-518b-58c1-8106-b0f3d0a9cba3,520,10676,2,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,Yes,,1
c446286b-d7f6-5be1-9b83-46ab6bb838a7,521,10679,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
bdc411ff-cfba-5ea4-873d-6f3ff296e3cb,522,10680,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
bdc411ff-cfba-5ea4-873d-6f3ff296e3cb,522,10680,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
8c530dc3-efef-53a3-a2a5-252db92675da,523,10680,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
8c530dc3-efef-53a3-a2a5-252db92675da,523,10680,1,1023003001,STUDENT RECRUITMENT (DOMESTIC),Specialisation,Yes,,1
a0f3dd85-caf1-5726-b5b9-002b12cd39d8,524,10681,1,1015004002,ASSET INFORMATION AND DATA,Specialisation,,,1
a0f3dd85-caf1-5726-b5b9-002b12cd39d8,524,10681,2,1000002000,REPORTING (SUB),Sub-family,,,1
06eb5afe-f04a-5159-8fe2-8461f35919b3,525,10682,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
cfc701e3-a881-50e5-ab3c-e982d66ab078,526,10683,1,1028001000,EDUCATIONAL PRACTICE AND DEVELOPMENT,Sub-family,,,1
cfc701e3-a881-50e5-ab3c-e982d66ab078,526,10683,2,1016002000,EDUCATIONAL QUALITY ASSURANCE,Sub-family,,,1
232edfbc-5a4b-5752-8ea5-fd248b804cca,527,10684,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
11c519e4-5b6c-5f06-862d-87e9cf0fa14a,528,10685,1,1015002002,INFRASTRUCTURE PROGRAM OPERATIONS SUPPORT,Specialisation,,,1
d67daebb-5a39-52cd-abd6-21308c4f2e1f,529,10686,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
d67daebb-5a39-52cd-abd6-21308c4f2e1f,529,10686,2,1000002001,REPORTING (SPEC),Specialisation,Yes,,1
74326881-328a-5477-bf9e-eeb7ccc81fc2,530,10687,1,1029003002,FINANCE REPORTING,Specialisation,Yes,,1
bbf15548-8a14-5277-b627-e9a9f77d1945,531,10689,1,1002005000,INTERNATIONAL OPERATIONS,Sub-family,Yes,,1
bbf15548-8a14-5277-b627-e9a9f77d1945,531,10689,2,1016003002,EDUCATIONAL REGULATORY COMPLIANCE (INTERNATIONAL),Specialisation,Yes,,1
66a15787-bfeb-5786-b1bf-66832fa7fcb7,532,10690,1,1023003002,STUDENT RECRUITMENT (INTERNATIONAL),Specialisation,Yes,,1
b8707e69-9ff1-566c-a283-f6e859a8f23e,533,10691,1,1029005003,FINANCE BUSINESS PARTNERING,Specialisation,Yes,,1
13729da3-7251-59f6-9835-f0b7bb3a4104,534,10692,1,1022005000,INTERNATIONAL ENGAGEMENT,Sub-family,Yes,,1
13729da3-7251-59f6-9835-f0b7bb3a4104,534,10692,2,1008001000,COURSE STRATEGY AND PORTFOLIO MANAGEMENT,Sub-family,Yes,,1
2267fafe-b047-556d-b83e-bd015279346e,535,10693,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
612eccdb-4b41-53e0-8e6f-4b46c379b1a7,536,10694,1,1019000000,LIBRARY,Job Family,Yes,,1
ed0c1a8f-64d3-5737-97bf-8aee7787327a,537,10695,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
513a8e6b-9b2d-5592-b1b0-2434e8969596,538,10696,1,1014008001,RECRUITMENT (SPEC),Specialisation,Yes,,1
4a68e1be-0c46-50c0-8413-80c477943f3d,539,10697,1,1022005000,INTERNATIONAL ENGAGEMENT,Sub-family,Yes,,1
4a68e1be-0c46-50c0-8413-80c477943f3d,539,10697,2,1018001003,BUSINESS SALES,Specialisation,Yes,,1
27dc4a75-34d0-5185-878d-e36b42b16504,540,10698,1,1003001000,ADMINISTRATION,Sub-family,,,1
27dc4a75-34d0-5185-878d-e36b42b16504,540,10698,2,1024000000,STUDENT SUPPORT,Job Family,,,1
c59ca39e-2829-5c2b-8ba0-099fb0b8d2d1,541,10700,1,1015003002,PROPERTY OPERATIONS,Specialisation,Yes,,1
9da509c4-ecfa-5849-ab84-4d15f7b9748d,542,10702,1,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,,,1
9da509c4-ecfa-5849-ab84-4d15f7b9748d,542,10702,2,1029004000,FINANCE STRATEGY AND POLICY,Sub-family,,,1
4c05d6dc-dcf3-5af5-9a20-9e332cb487fa,543,10703,1,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,Yes,,1
f73de890-981d-59cd-a4a3-90c4844521b7,544,10704,1,1004000000,CAMPUS SERVICES,Job Family,,,1
07bf840a-6ac9-5d28-9507-e9926da6f040,545,10705,1,1029005004,MANAGEMENT ACCOUNTING,Specialisation,Yes,,1
9fa47f59-b3dd-59e3-a407-5232090f9099,546,10706,1,1024000000,STUDENT SUPPORT,Job Family,,,1
fd66a1e7-aee5-51cf-8b18-68f887a26363,547,10707,1,1024000000,STUDENT SUPPORT,Job Family,Yes,,1
7c6865cc-0fae-574b-9a95-7d6278bc687b,548,10708,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
20954720-ed3a-546b-94d3-0e3cee64b1ed,549,10710,1,1003002000,EXECUTIVE SUPPORT,Sub-family,Yes,,1
465a80ff-e32b-5052-ae80-312517bc0a25,550,10711,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
7a730fef-b034-5aa1-bf3b-da8cdc404a0f,551,10712,1,1001001000,BUSINESS ANALYSIS,Sub-family,,,1
0a34764a-8dc1-5dd2-a571-6bade44cb389,552,10713,1,1029005002,PERFORMANCE AND COMMERCIAL INSIGHTS,Specialisation,,,1
0a34764a-8dc1-5dd2-a571-6bade44cb389,552,10713,2,1029001000,FINANCIAL OPERATIONS AND CONTROL,Sub-family,,,1
a2aac812-3a63-5475-8156-a6260c706f5c,553,10714,1,1015002001,INFRASTRUCTURE PROGRAM DELIVERY,Specialisation,Yes,,1
a57aff8f-5e3a-5b29-aa42-7265de5fd4ab,554,10715,1,1010003002,RECORDS AND INFORMATION MANAGEMENT,Specialisation,Yes,,1
c200b3b5-4a3d-5de7-baa8-5e532a88a364,555,10717,1,1000002001,REPORTING (SPEC),Specialisation,Yes,,1
639094b8-498e-5ac6-a223-d857e89dadbe,556,10718,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
c062c439-fe3a-5550-8599-159679a5b4d6,557,10719,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
5ac3f274-84ff-508b-b14b-534784d075e2,558,10720,1,1014011001,WORKFORCE PLANNING,Specialisation,Yes,,1
a9f0e9ca-46e9-5fb1-92e1-020c99de831f,559,10721,1,1029005000,FINANCE ANALYSIS AND ADVISORY,Sub-family,Yes,,1
156ebf8c-26aa-5239-ae9e-b9df6ceec5a7,560,10722,1,1015003000,PROPERTY,Sub-family,Yes,,1
156ebf8c-26aa-5239-ae9e-b9df6ceec5a7,560,10722,2,1015002000,INFRASTRUCTURE DELIVERY,Sub-family,Yes,,1
0a2b234c-deae-5665-b457-cd6de87f5a6b,561,10723,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,,,1
47c49b1c-9b85-5c29-8ac9-778b484e7c69,562,10724,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,,,1
47c49b1c-9b85-5c29-8ac9-778b484e7c69,562,10724,2,1000002000,REPORTING (SUB),Sub-family,,,1
316a6798-8655-5674-a8f1-9942c7aed4e8,563,10725,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,,,1
52e28bac-81cf-5c8c-92f3-df519bee8266,564,10726,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
cc3b1386-54f4-5a48-af9b-f385d5221dcd,565,10727,1,1001000000,BUSINESS IMPROVEMENT,Job Family,,,1
671f5702-fb0d-53d2-a3ee-2f927675305e,566,10729,1,1030002001,BUSINESS INTELLIGENCE (BI) DEVELOPMENT,Specialisation,Yes,,1
671f5702-fb0d-53d2-a3ee-2f927675305e,566,10729,2,1000001000,ANALYTICS,Sub-family,Yes,,1
1ba7300c-683a-51c4-aa2a-f7ce5d1ec220,567,10730,1,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
109a39fd-ddab-545a-a2dc-4e4a1c02383e,568,10731,1,1000002002,REGULATORY REPORTING,Specialisation,Yes,,1
198623f4-25ed-5905-9ac9-748f21b81428,569,10732,1,1030006002,IT PROGRAM/PROJECT AUXILIARY AND SUPPORT,Specialisation,Yes,,1
2a816f7d-3f06-507a-b90f-3122651a7ab8,570,10733,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
cba1e79d-2b45-51dd-990e-b811dd06ee78,571,10734,1,1015002001,INFRASTRUCTURE PROGRAM DELIVERY,Specialisation,Yes,,1
2fc62fa0-f622-55b3-bd21-5391816fa183,573,10736,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
4c011ddd-cf29-5fc2-bb2e-18ae2ec9f9ca,574,10737,1,1017001000,CATEGORY MANAGEMENT,Sub-family,Yes,,1
5dce7c94-4ad5-53d0-88d5-b15ddffbafe3,576,10741,1,1015001003,SECURITY,Specialisation,Yes,,1
5773b550-ee89-5a7c-9972-0926cd377683,577,10742,1,1015004001,ASSET MANAGEMENT STRATEGY AND PLANNING,Specialisation,Yes,,1
b520bfcc-2bbf-5a3a-afce-bf58ffed2cf7,578,10743,1,1015005000,SUSTAINABILITY,Sub-family,Yes,,1
fa3791d0-384d-5def-bfb3-3fa14664644c,580,10747,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
6b849135-268c-55cd-8f1c-8e9ec43c997e,581,10748,1,1020000000,MARKETING,Job Family,Yes,,1
19c4f986-4fa0-5d55-b35b-c20088e56e20,582,10749,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
12f6e68b-7e4b-56be-b68b-597ee97b900b,583,10750,1,1005000000,CHANGE,Job Family,Yes,,1
c308c829-f6b9-5567-a65a-b964f636ef72,584,10751,1,1020000000,MARKETING,Job Family,Yes,,1
485ce5a4-4ad7-52d7-8083-2a4e1e519659,585,10752,1,1020000000,MARKETING,Job Family,Yes,,1
0093ec9b-e89c-5ac5-8669-8714fff8db72,586,10753,1,1015004002,ASSET INFORMATION AND DATA,Specialisation,Yes,,1
52269673-75c9-536f-a5d0-f51731d580cb,588,10755,1,1010003002,RECORDS AND INFORMATION MANAGEMENT,Specialisation,Yes,,1
42e313aa-ded6-5bfb-b7e3-ca4f15fe5cad,589,10756,1,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
22c2d282-e880-5b0d-9cb3-a116656d4edc,590,10757,1,1029003001,FINANCE SYSTEMS,Specialisation,Yes,PD is systems focused,1
26d3acc4-2a0b-50f1-84f8-ace3b54f66fb,592,10759,1,1000001000,ANALYTICS,Sub-family,Yes,,1
26d3acc4-2a0b-50f1-84f8-ace3b54f66fb,592,10759,2,1000002001,REPORTING (SPEC),Specialisation,Yes,,1
26d3acc4-2a0b-50f1-84f8-ace3b54f66fb,592,10759,3,1030002001,BUSINESS INTELLIGENCE (BI) DEVELOPMENT,Specialisation,Yes,,1
a6da9f89-d445-54aa-8983-36507a32ebaa,594,10762,1,1024002000,COUNSELLING AND CAREER SUPPORT,Sub-family,Yes,,1
2b415431-46c9-5b8c-9f3e-a9af1368a57b,595,10763,1,1010001001,AUDIT AND RISK ADVISORY AND OPERATIONS,Specialisation,Yes,,1
c7c11154-ef57-5a6a-bba5-8abd10212cb5,596,10764,1,1001001000,BUSINESS ANALYSIS,Sub-family,Yes,,1
4e431840-0dae-5cb2-99cb-665412d79bca,598,10766,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
149fe23f-9620-519c-aec7-abcf39f27703,601,10769,1,1029005001,BUDGETING AND FORECASTING,Specialisation,Yes,,1
aa88dbe3-17f8-55a6-b268-bf93dedc87fe,602,10770,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
b7bb335a-d09b-58e5-b462-e88291e2fb77,603,10772,1,1015004003,CAPITAL PLANNING,Specialisation,Yes,,1
d303653b-57cc-5597-96b6-6575caf8077d,604,10773,1,1029000000,FINANCE,Job Family,Yes,,1
c3ef09b0-06d5-5f02-9411-aa4b2b02f730,609,10779,1,1009002000,CREATIVE DESIGN AND PRODUCTION,Sub-family,Yes,,1
ba2b3843-56a5-563f-8132-1d599950ee61,611,10781,1,1029002000,CREDIT MANAGEMENT,Sub-family,Yes,,1
02d23cf3-1112-5fb7-8f6c-b89093f3961d,612,10782,1,1014007000,PAYROLL,Sub-family,Yes,,1
9849584b-f4fd-5ac7-9bc8-490bc6c1360a,613,10783,1,1029002000,CREDIT MANAGEMENT,Sub-family,Yes,,1
3d3647c5-5ec0-5931-8dfd-90451599bc0d,614,10784,1,1029002000,CREDIT MANAGEMENT,Sub-family,Yes,,1
0daf8f9a-fb43-5cb5-83dd-ec3d98e3477c,615,10786,1,1030006002,IT PROGRAM/PROJECT AUXILIARY AND SUPPORT,Specialisation,Yes,,1
12739456-93de-5214-b92d-10f05b313425,616,10787,1,1015005000,SUSTAINABILITY,Sub-family,Yes,,1
efc26cf9-1055-587a-840f-23321647f5fa,617,10788,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
6612d839-a16d-5ab4-ba10-75ca29b8bad9,618,10790,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
8621f5d5-d872-5362-b02a-1754e4d12b17,619,10793,1,1015002003,INFRASTRUCTURE PROGRAM DESIGN,Specialisation,Yes,,1
9ea8836d-0a33-5403-8ce4-401d7c7fd7c0,621,10795,1,1015002001,INFRASTRUCTURE PROGRAM DELIVERY,Specialisation,Yes,,1
9ea8836d-0a33-5403-8ce4-401d7c7fd7c0,621,10795,2,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
812c9ebb-88e1-5f6d-aabc-3bd23931baaf,622,10797,1,1017003002,PROCUREMENT SYSTEMS,Specialisation,Yes,,1
5bbbc674-5fe2-53d2-b04e-b781535cccf0,623,10798,1,1000001000,ANALYTICS,Sub-family,Yes,,1
5bbbc674-5fe2-53d2-b04e-b781535cccf0,623,10798,2,1020003000,MARKET RESEARCH AND ANALYSIS,Sub-family,Yes,,1
cf53cd81-de99-5329-abbd-77af34db1318,625,10800,1,1010004000,INTEGRITY AND PROFESSIONAL STANDARDS,Sub-family,Yes,,1
0edac3bf-feb7-5a91-8ced-fb2f0dbd61ea,627,10802,1,1029004000,FINANCE STRATEGY AND POLICY,Sub-family,Yes,,1
10b6fa44-13ed-5135-bf65-fac6d37c1bef,628,10803,1,1019000000,LIBRARY,Job Family,Yes,,1
5395ade2-1d9a-5854-b804-33b4ccd6d4cd,629,10804,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
dce95e3a-acc9-5fe0-b531-61ab8a6ac400,630,10805,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
75da8ab4-00d0-5e8e-93a4-08008b2b3add,632,10807,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
ffb0df56-e102-5e02-8a6b-43f801d5e13f,633,10808,1,1029003002,FINANCE REPORTING,Specialisation,Yes,,1
01f40c6d-3e0a-5678-81bf-7e8c42788b09,634,10809,1,1029003002,FINANCE REPORTING,Specialisation,Yes,,1
97e3abf4-383f-5b17-8822-2827de9db3ae,635,10810,1,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,Yes,,1
769f40e3-c1c0-5c81-a396-c82342612abb,636,10811,1,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,Yes,,1
b3a0d44c-ca49-57ea-ae8d-69a5a40c5712,637,10813,1,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,Yes,,1
d61d34e7-12a6-59ab-9998-09f858676251,638,10814,1,1029001001,FINANCIAL ACCOUNTING,Specialisation,Yes,,1
c24b0ca7-34fe-59e1-b38f-abc874b82111,639,10815,1,1027001000,FLEET MANAGEMENT,Sub-family,Yes,,1
9dfd5146-8944-544e-b62a-3e8eaa5a5e07,640,10817,1,1010001000,AUDIT AND RISK,Sub-family,Yes,,1
2c3f4498-8ea5-5bbc-9a44-35775b1225fa,641,10818,1,1011001000,LEGAL ADVISORY,Sub-family,Yes,,1
e4df03eb-8a94-56e6-918b-61a58c247bd6,642,10819,1,1010003001,INFORMATION ACCESS AND PRIVACY,Specialisation,Yes,,1
0627b9c1-bf5e-599a-a9e7-c370e5c0ef35,643,10820,1,1010001002,AUDIT AND RISK SYSTEMS AND ANALYTICS,Specialisation,Yes,,1
05542828-b95e-5076-9bb4-cfa70e13c950,644,10821,1,1010001002,AUDIT AND RISK SYSTEMS AND ANALYTICS,Specialisation,Yes,,1
cdde1341-ff0f-5b97-b70f-1fb40cdc6a1a,646,10823,1,1010003001,INFORMATION ACCESS AND PRIVACY,Specialisation,Yes,,1
de8c95cb-54e8-5822-a7aa-f800a2f844ce,647,10824,1,1010001001,AUDIT AND RISK ADVISORY AND OPERATIONS,Specialisation,Yes,,1
e994d414-49c8-5dbd-ab04-a92f2a47a05e,648,10825,1,1010001001,AUDIT AND RISK ADVISORY AND OPERATIONS,Specialisation,Yes,,1
cac6dac8-307f-5d8c-b6fa-8420551c75bb,649,10827,1,1015001000,FACILITIES MANAGEMENT,Sub-family,Yes,,1
016af99d-51c4-5f7e-a282-d311a6c81827,650,10828,1,1025000000,ENTERPRISE STRATEGY AND PLANNING,Job Family,Yes,,1
f8943605-6ad0-522d-bc1e-12f0a366f8da,651,10829,1,1021000000,STRATEGIC POLICY,Job Family,Yes,,1
02201b57-ba94-534b-a55e-352c3b09efef,652,10830,1,1014010004,WHS ADVISORY/OPERATIONS,Specialisation,Yes,,1
a6ee3249-c468-5343-8ef8-a73ffa5e928e,653,10831,1,1015002001,INFRASTRUCTURE PROGRAM DELIVERY,Specialisation,Yes,,1
fe5049aa-83f6-5433-b9fc-5cd62e51667b,654,10832,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
6facda1b-aa50-54fb-9f21-71514bccb627,655,10833,1,1029005004,MANAGEMENT ACCOUNTING,Specialisation,Yes,,1
8fc14b0a-847d-564f-9c7f-b03603024a36,657,10835,1,1029005001,BUDGETING AND FORECASTING,Specialisation,Yes,,1
28edf7cb-0da3-5b0e-96fb-215c3184f732,658,10838,1,1029002000,CREDIT MANAGEMENT,Sub-family,Yes,,1
e744e458-967e-5477-9587-16a4ff5230a4,659,10839,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,,,1
e744e458-967e-5477-9587-16a4ff5230a4,659,10839,2,1029003002,FINANCE REPORTING,Specialisation,,,1
dd8f041e-d355-56db-b7d7-a3e160dfcc47,660,10840,1,1024003000,DISABILITY AND ACCESS SUPPORT,Sub-family,Yes,,1
a04b2d90-3a29-5668-bff4-987595c0fe25,661,10841,1,1029005000,FINANCE ANALYSIS AND ADVISORY,Sub-family,,,1
c69a3dd4-5821-5d7b-a315-62548e1937b0,662,10842,1,1029005000,FINANCE ANALYSIS AND ADVISORY,Sub-family,,,1
c12d4723-c77b-5b5c-9a80-6aa54f51f078,663,10843,1,1029003002,FINANCE REPORTING,Specialisation,,,1
c12d4723-c77b-5b5c-9a80-6aa54f51f078,663,10843,2,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,,,1
f5e74237-45b2-5a1e-b495-5b7a6eb6147a,664,10845,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
cbb64d1f-694f-51c0-bb2f-e01e96f7fc9e,665,10846,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
2a99ebcc-beeb-5aa5-b97f-1a11b180711c,666,10847,1,1009001000,CONTENT AND WRITING,Sub-family,Yes,,1
2a99ebcc-beeb-5aa5-b97f-1a11b180711c,666,10847,2,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
f9ead9a5-f515-5b42-a6f8-8de75e76dfe4,667,10848,1,1009001001,COPYWRITING,Specialisation,Yes,,1
1062362a-964b-541a-b202-d247e0becd82,668,10849,1,1009001000,CONTENT AND WRITING,Sub-family,Yes,,1
90390ef8-3373-5b69-8e66-53d54c77789e,669,10850,1,1009001002,TECHNICAL WRITING,Specialisation,Yes,,1
a4203ffb-9403-5686-bebf-1d275318f465,670,10851,1,1014005000,ORGANISATION DESIGN,Sub-family,Yes,,1
64aa1592-c3ec-52a0-bd3e-6966a056a2b9,671,10852,1,1015004001,ASSET MANAGEMENT STRATEGY AND PLANNING,Specialisation,,,1
64aa1592-c3ec-52a0-bd3e-6966a056a2b9,671,10852,2,1021000000,STRATEGIC POLICY,Job Family,,,1
83d8d887-1139-54dc-9c96-acc3cb3e2f7c,672,10853,1,1029003002,FINANCE REPORTING,Specialisation,,,1
9d3ad0af-156c-5848-9db6-475bbfb8f41c,673,10854,1,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,,,1
f600f295-056d-5fc1-8658-f298ff9ff349,674,10855,1,1015003001,LEASING,Specialisation,,,1
75eca2a0-4085-5551-822e-8f15d257cf44,675,10857,1,1015001003,SECURITY,Specialisation,,,1
01a1d0aa-2f07-50c3-8207-325d8162ad47,676,10858,1,1015000000,INFRASTRUCTURE,Job Family,,,1
49094071-a4e9-5a15-bd0d-5986bc60fc31,677,10859,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,,,1
49094071-a4e9-5a15-bd0d-5986bc60fc31,677,10859,2,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,,,1
8813db07-aba7-5583-84af-d70c39d5ac95,678,10860,1,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,Yes,,1
c8c0b956-d3dd-540d-bd75-d4b6bf85e9bd,679,10861,1,1015001002,FACILITIES SERVICES,Specialisation,,,1
99713505-ecdb-52a8-947d-7f3a2ffb8107,680,10862,1,1015004000,STRATEGIC ASSET PLANNING,Sub-family,,,1
99713505-ecdb-52a8-947d-7f3a2ffb8107,680,10862,2,1015004002,ASSET INFORMATION AND DATA,Specialisation,,,1
23d93f0f-8f5c-52bc-b27a-aa6a4485bc39,681,10862,1,1015004000,STRATEGIC ASSET PLANNING,Sub-family,,,1
23d93f0f-8f5c-52bc-b27a-aa6a4485bc39,681,10862,2,1015004002,ASSET INFORMATION AND DATA,Specialisation,,,1
c2624eb2-ad0b-5b0a-acdb-eb1a09433d35,682,10863,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
6d55f3d1-7a77-5994-926a-81660d1ccd39,683,10864,1,1030002003,DATA GOVERNANCE AND MASTER DATA MANAGEMENT,Specialisation,,,1
c7811687-daf5-562c-93e1-44ae72b41bb5,684,10865,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
b7042968-6006-5bf2-adb1-a251da511b13,685,10866,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
b7042968-6006-5bf2-adb1-a251da511b13,685,10866,2,1022004000,INDUSTRY ENGAGEMENT,Sub-family,Yes,,1
35a8120f-49fa-51e0-b900-89648deb45b0,686,10868,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
b4ff20e8-c2f1-5f7e-bbc6-6f2e71acea0d,687,10868,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
6f36c3d6-756f-5d36-9150-d3993b796765,688,10869,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
08bab1b9-ad51-5e44-8687-46c8a326acbf,689,10870,1,1009001000,CONTENT AND WRITING,Sub-family,Yes,,1
08bab1b9-ad51-5e44-8687-46c8a326acbf,689,10870,2,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
ebc0e69f-d849-5a06-8675-f90650295859,690,10871,1,1029001001,FINANCIAL ACCOUNTING,Specialisation,,,1
2e698577-c14e-539c-af8b-073cee2d021b,691,10873,1,1015001000,FACILITIES MANAGEMENT,Sub-family,Yes,,1
dd754a4c-6918-501e-ad20-37be74f5436c,693,10875,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
0ad4c307-2d8b-5eec-819f-ad0d289e192a,694,10876,1,1015002000,INFRASTRUCTURE DELIVERY,Sub-family,Yes,,1
5c91d7d9-82fd-57ca-badc-5ff28059d645,695,10877,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
8740fbc9-bed9-59d2-a1a2-e9c50a5c5e2f,696,10879,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
